id,customer_id,call_datetime,product
20_0,20,2024-06-27 15:38:42,investment
20_1,20,2024-06-24 11:29:40,insurance
21_0,21,2024-06-24 20:36:12,investment
21_1,21,2024-06-29 14:13:11,investment
21_2,21,2024-06-26 16:02:29,personal loan
22_0,22,2024-06-26 00:09:00,mortgage
22_1,22,2024-06-29 06:00:38,savings
22_2,22,2024-06-30 19:13:09,insurance
22_3,22,2024-06-27 10:57:45,mortgage
22_4,22,2024-06-26 02:28:00,savings
22_5,22,2024-06-24 09:01:58,savings
22_6,22,2024-06-25 15:47:34,savings
23_0,23,2024-06-28 09:28:26,insurance
23_1,23,2024-06-30 17:51:49,mortgage
23_2,23,2024-06-25 03:56:38,insurance
23_3,23,2024-06-28 03:19:31,investment
23_4,23,2024-06-28 15:43:31,investment
23_5,23,2024-06-25 19:56:47,investment
23_6,23,2024-06-29 23:14:15,savings
24_0,24,2024-06-24 17:18:40,insurance
25_0,25,2024-06-24 08:48:10,investment
25_1,25,2024-06-25 11:47:34,investment
25_2,25,2024-06-26 00:31:17,investment
25_3,25,2024-06-30 03:16:53,investment
25_4,25,2024-06-24 12:12:31,savings
25_5,25,2024-06-28 16:21:19,personal loan
25_6,25,2024-06-24 13:53:02,investment
26_0,26,2024-06-29 10:37:51,mortgage
26_1,26,2024-06-26 23:11:36,savings
26_2,26,2024-06-28 07:52:48,investment
27_0,27,2024-06-26 11:52:29,insurance
27_1,27,2024-06-25 07:24:23,investment
27_2,27,2024-06-25 18:17:37,mortgage
27_3,27,2024-06-30 14:42:35,mortgage
28_0,28,2024-06-26 01:17:02,savings
28_1,28,2024-06-30 16:30:12,savings
28_2,28,2024-06-29 12:30:16,mortgage
28_3,28,2024-06-28 05:51:38,insurance
28_4,28,2024-06-26 09:59:05,insurance
29_0,29,2024-06-25 11:46:15,investment
29_1,29,2024-06-30 12:59:51,insurance
30_0,30,2024-06-29 10:46:17,investment
30_1,30,2024-06-24 10:44:55,insurance
30_2,30,2024-06-29 23:37:55,mortgage
30_3,30,2024-06-28 10:18:43,mortgage
30_4,30,2024-06-28 08:14:23,personal loan
31_0,31,2024-06-25 10:24:23,insurance
31_1,31,2024-06-24 22:04:01,insurance
31_2,31,2024-06-30 05:49:58,personal loan
32_0,32,2024-06-28 05:34:46,investment
33_0,33,2024-06-28 13:44:47,insurance
33_1,33,2024-06-27 15:48:09,investment
33_2,33,2024-06-28 04:12:11,insurance
33_3,33,2024-06-29 12:29:03,investment
33_4,33,2024-06-29 06:37:41,savings
33_5,33,2024-06-24 11:23:52,savings
34_0,34,2024-06-29 13:20:26,savings
34_1,34,2024-06-25 02:06:40,mortgage
34_2,34,2024-06-27 05:03:17,savings
34_3,34,2024-06-25 07:54:52,mortgage
34_4,34,2024-06-24 09:09:55,investment
35_0,35,2024-06-29 05:37:05,personal loan
36_0,36,2024-06-25 21:02:34,mortgage
36_1,36,2024-06-26 08:53:25,mortgage
36_2,36,2024-06-28 14:49:45,personal loan
37_0,37,2024-06-26 21:31:36,savings
37_1,37,2024-06-25 07:36:41,savings
37_2,37,2024-06-30 09:20:12,investment
37_3,37,2024-06-26 18:49:54,mortgage
37_4,37,2024-06-24 23:00:27,savings
37_5,37,2024-06-28 16:46:47,insurance
38_0,38,2024-06-25 17:37:40,insurance
38_1,38,2024-06-26 22:42:10,personal loan
38_2,38,2024-06-27 13:25:38,personal loan
38_3,38,2024-06-30 16:16:15,personal loan
38_4,38,2024-06-24 16:56:53,savings
38_5,38,2024-06-30 15:12:50,mortgage
39_0,39,2024-06-28 14:47:52,insurance
39_1,39,2024-06-29 02:19:38,investment
40_0,40,2024-06-30 00:39:37,insurance
40_1,40,2024-06-30 03:43:55,savings
40_2,40,2024-06-25 23:48:49,personal loan
40_3,40,2024-06-27 08:12:02,investment
40_4,40,2024-06-24 11:24:45,savings
40_5,40,2024-06-26 12:42:48,mortgage
40_6,40,2024-06-29 05:18:24,savings
41_0,41,2024-06-30 08:15:05,mortgage
41_1,41,2024-06-25 05:38:03,insurance
41_2,41,2024-06-30 19:53:43,investment
41_3,41,2024-06-26 09:38:30,mortgage
41_4,41,2024-06-30 12:29:04,savings
41_5,41,2024-06-27 18:05:53,investment
41_6,41,2024-06-27 07:45:28,mortgage
42_0,42,2024-06-30 02:37:58,personal loan
42_1,42,2024-06-24 16:49:24,personal loan
42_2,42,2024-06-24 12:33:19,personal loan
42_3,42,2024-06-29 08:19:08,savings
42_4,42,2024-06-28 05:44:07,savings
42_5,42,2024-06-27 22:00:54,mortgage
42_6,42,2024-06-30 15:11:56,mortgage
43_0,43,2024-06-28 03:30:56,personal loan
44_0,44,2024-06-30 20:22:39,savings
44_1,44,2024-06-25 06:45:30,personal loan
44_2,44,2024-06-24 17:22:36,insurance
44_3,44,2024-06-24 18:16:42,insurance
44_4,44,2024-06-26 04:42:41,mortgage
44_5,44,2024-06-25 15:02:20,savings
45_0,45,2024-06-24 14:24:36,savings
45_1,45,2024-06-27 06:49:21,savings
45_2,45,2024-06-25 10:17:12,insurance
45_3,45,2024-06-27 01:45:20,mortgage
46_0,46,2024-06-25 09:18:44,investment
47_0,47,2024-06-29 22:43:40,personal loan
48_0,48,2024-06-29 09:11:01,investment
48_1,48,2024-06-24 11:17:05,personal loan
48_2,48,2024-06-26 10:41:17,mortgage
48_3,48,2024-06-30 17:41:06,savings
48_4,48,2024-06-29 11:07:54,insurance
48_5,48,2024-06-24 22:00:56,investment
49_0,49,2024-06-26 21:11:59,savings
49_1,49,2024-06-25 07:21:37,savings
49_2,49,2024-06-28 09:16:26,investment
49_3,49,2024-06-30 20:27:17,savings
49_4,49,2024-06-29 05:53:03,insurance
50_0,50,2024-06-27 14:01:13,savings
50_1,50,2024-06-25 07:24:10,mortgage
50_2,50,2024-06-30 11:57:51,mortgage
50_3,50,2024-06-29 09:12:45,insurance
51_0,51,2024-06-25 12:58:03,investment
51_1,51,2024-06-25 03:50:44,investment
51_2,51,2024-06-28 04:25:19,insurance
51_3,51,2024-06-24 23:22:54,investment
51_4,51,2024-06-28 00:34:55,personal loan
52_0,52,2024-06-30 14:22:17,insurance
52_1,52,2024-06-24 17:08:27,mortgage
52_2,52,2024-06-30 18:35:34,savings
52_3,52,2024-06-27 21:41:55,personal loan
53_0,53,2024-06-24 13:36:18,personal loan
54_0,54,2024-06-26 13:21:19,mortgage
54_1,54,2024-06-29 01:45:18,mortgage
54_2,54,2024-06-27 09:03:15,investment
54_3,54,2024-06-27 05:22:01,investment
54_4,54,2024-06-26 20:16:06,personal loan
54_5,54,2024-06-26 07:30:56,mortgage
55_0,55,2024-06-28 15:30:11,investment
55_1,55,2024-06-28 23:37:51,savings
55_2,55,2024-06-25 15:07:33,investment
55_3,55,2024-06-26 14:55:30,investment
55_4,55,2024-06-27 16:26:41,insurance
55_5,55,2024-06-28 01:05:25,insurance
56_0,56,2024-06-28 23:59:14,investment
56_1,56,2024-06-25 15:35:54,savings
56_2,56,2024-06-27 20:34:35,savings
56_3,56,2024-06-30 06:11:07,mortgage
56_4,56,2024-06-29 07:20:28,investment
57_0,57,2024-06-25 07:10:58,savings
57_1,57,2024-06-26 15:58:42,investment
57_2,57,2024-06-25 14:40:02,insurance
57_3,57,2024-06-26 14:04:59,personal loan
57_4,57,2024-06-26 06:33:15,savings
58_0,58,2024-06-27 02:40:48,mortgage
58_1,58,2024-06-29 08:02:15,savings
58_2,58,2024-06-26 09:00:13,personal loan
59_0,59,2024-06-27 15:43:59,savings
59_1,59,2024-06-29 14:20:54,mortgage
60_0,60,2024-06-25 06:43:17,mortgage
60_1,60,2024-06-25 15:24:26,investment
61_0,61,2024-06-28 01:04:49,personal loan
61_1,61,2024-06-26 04:04:24,mortgage
61_2,61,2024-06-28 17:02:18,personal loan
61_3,61,2024-06-29 12:13:53,savings
61_4,61,2024-06-25 14:39:47,savings
61_5,61,2024-06-26 06:10:29,personal loan
61_6,61,2024-06-27 17:44:43,savings
62_0,62,2024-06-29 16:42:32,savings
62_1,62,2024-06-25 18:32:11,insurance
62_2,62,2024-06-29 20:42:11,mortgage
63_0,63,2024-06-26 00:58:29,insurance
63_1,63,2024-06-30 15:59:24,insurance
63_2,63,2024-06-29 07:56:37,mortgage
63_3,63,2024-06-29 01:26:35,mortgage
64_0,64,2024-06-27 22:44:08,insurance
64_1,64,2024-06-26 23:50:39,insurance
64_2,64,2024-06-26 14:12:44,investment
64_3,64,2024-06-25 14:47:11,mortgage
64_4,64,2024-06-26 15:59:56,savings
65_0,65,2024-06-29 14:00:42,personal loan
66_0,66,2024-06-28 06:35:00,mortgage
67_0,67,2024-06-25 21:12:03,personal loan
67_1,67,2024-06-27 01:34:09,investment
67_2,67,2024-06-25 23:46:30,mortgage
67_3,67,2024-06-29 17:44:23,savings
67_4,67,2024-06-29 13:35:27,personal loan
68_0,68,2024-06-27 22:38:26,mortgage
68_1,68,2024-06-29 00:34:42,personal loan
69_0,69,2024-06-29 01:56:47,mortgage
69_1,69,2024-06-30 20:02:42,insurance
69_2,69,2024-06-25 22:15:35,insurance
69_3,69,2024-06-28 11:48:04,mortgage
69_4,69,2024-06-30 02:27:46,savings
69_5,69,2024-06-27 07:28:21,insurance
70_0,70,2024-06-28 09:23:56,investment
70_1,70,2024-06-30 10:54:14,personal loan
71_0,71,2024-06-27 10:06:51,mortgage
71_1,71,2024-06-27 07:28:11,insurance
71_2,71,2024-06-29 13:10:11,mortgage
72_0,72,2024-06-27 12:54:41,personal loan
73_0,73,2024-06-30 11:41:45,mortgage
73_1,73,2024-06-24 22:14:41,investment
73_2,73,2024-06-30 13:08:00,personal loan
73_3,73,2024-06-27 07:33:03,mortgage
73_4,73,2024-06-30 14:19:31,personal loan
73_5,73,2024-06-28 07:36:18,investment
73_6,73,2024-06-27 16:00:06,savings
74_0,74,2024-06-27 13:19:18,investment
75_0,75,2024-06-26 23:37:19,personal loan
75_1,75,2024-06-28 18:39:45,investment
75_2,75,2024-06-24 19:49:23,investment
75_3,75,2024-06-30 05:02:58,savings
76_0,76,2024-06-30 20:15:32,insurance
76_1,76,2024-06-28 10:46:12,personal loan
76_2,76,2024-06-30 11:53:05,mortgage
76_3,76,2024-06-24 14:00:59,investment
76_4,76,2024-06-25 23:16:23,savings
77_0,77,2024-06-27 17:00:47,savings
77_1,77,2024-06-27 13:29:51,insurance
78_0,78,2024-06-26 11:07:41,mortgage
78_1,78,2024-06-27 09:04:14,personal loan
78_2,78,2024-06-26 04:52:44,investment
78_3,78,2024-06-28 23:22:06,personal loan
79_0,79,2024-06-26 15:23:35,personal loan
79_1,79,2024-06-25 18:17:58,insurance
79_2,79,2024-06-29 05:21:03,mortgage
79_3,79,2024-06-28 07:39:55,personal loan
79_4,79,2024-06-29 07:48:25,mortgage
79_5,79,2024-06-27 23:23:23,mortgage
79_6,79,2024-06-29 23:37:05,insurance
80_0,80,2024-06-28 09:36:20,mortgage
80_1,80,2024-06-24 23:31:56,personal loan
80_2,80,2024-06-29 21:54:15,insurance
80_3,80,2024-06-29 06:45:40,investment
80_4,80,2024-06-24 08:37:41,investment
80_5,80,2024-06-26 03:51:02,insurance
80_6,80,2024-06-29 01:06:24,mortgage
81_0,81,2024-06-28 15:36:52,savings
81_1,81,2024-06-25 17:04:13,investment
81_2,81,2024-06-27 08:08:29,savings
81_3,81,2024-06-24 12:38:10,mortgage
81_4,81,2024-06-30 19:55:35,savings
82_0,82,2024-06-24 09:10:44,personal loan
82_1,82,2024-06-26 15:07:52,personal loan
83_0,83,2024-06-25 07:22:47,personal loan
83_1,83,2024-06-25 05:06:16,personal loan
83_2,83,2024-06-30 17:18:11,insurance
83_3,83,2024-06-24 15:30:05,investment
84_0,84,2024-06-26 14:44:57,mortgage
84_1,84,2024-06-24 11:18:12,personal loan
84_2,84,2024-06-28 00:16:54,insurance
84_3,84,2024-06-26 13:19:20,personal loan
84_4,84,2024-06-30 14:36:38,personal loan
84_5,84,2024-06-25 06:32:56,mortgage
84_6,84,2024-06-30 07:20:33,mortgage
85_0,85,2024-06-27 22:50:18,personal loan
85_1,85,2024-06-27 19:16:57,investment
85_2,85,2024-06-26 17:06:27,mortgage
85_3,85,2024-06-28 07:00:32,investment
85_4,85,2024-06-29 11:00:56,investment
85_5,85,2024-06-28 05:00:46,investment
85_6,85,2024-06-29 21:34:08,insurance
86_0,86,2024-06-25 00:03:59,insurance
86_1,86,2024-06-25 14:53:16,savings
86_2,86,2024-06-26 12:32:27,investment
86_3,86,2024-06-25 17:48:10,mortgage
87_0,87,2024-06-29 11:40:53,personal loan
87_1,87,2024-06-29 07:11:57,investment
87_2,87,2024-06-26 07:13:43,savings
87_3,87,2024-06-27 10:39:18,savings
87_4,87,2024-06-30 12:56:26,investment
87_5,87,2024-06-25 08:29:18,mortgage
88_0,88,2024-06-24 22:53:34,personal loan
88_1,88,2024-06-26 18:12:43,insurance
88_2,88,2024-06-29 11:16:34,savings
88_3,88,2024-06-25 12:25:30,savings
88_4,88,2024-06-26 20:50:58,insurance
88_5,88,2024-06-30 04:29:14,mortgage
89_0,89,2024-06-28 08:36:29,mortgage
89_1,89,2024-06-27 11:34:30,mortgage
89_2,89,2024-06-26 08:48:01,insurance
89_3,89,2024-06-27 10:15:52,insurance
89_4,89,2024-06-28 07:26:36,insurance
89_5,89,2024-06-30 08:48:29,insurance
89_6,89,2024-06-28 04:44:41,mortgage
90_0,90,2024-06-29 16:44:26,mortgage
90_1,90,2024-06-25 07:51:13,insurance
90_2,90,2024-06-27 13:42:29,personal loan
90_3,90,2024-06-30 15:45:38,personal loan
91_0,91,2024-06-27 12:32:29,mortgage
91_1,91,2024-06-28 14:19:58,investment
91_2,91,2024-06-28 14:30:50,personal loan
91_3,91,2024-06-27 18:29:22,insurance
91_4,91,2024-06-30 14:57:54,insurance
91_5,91,2024-06-27 01:00:26,personal loan
91_6,91,2024-06-26 17:56:11,insurance
92_0,92,2024-06-28 02:15:13,personal loan
92_1,92,2024-06-26 12:06:55,savings
92_2,92,2024-06-30 15:41:41,savings
92_3,92,2024-06-30 14:26:30,insurance
92_4,92,2024-06-30 03:06:27,mortgage
92_5,92,2024-06-26 07:42:43,investment
92_6,92,2024-06-28 18:18:44,savings
93_0,93,2024-06-26 04:08:05,personal loan
93_1,93,2024-06-24 07:02:46,insurance
93_2,93,2024-06-25 17:06:21,personal loan
93_3,93,2024-06-30 15:25:19,insurance
93_4,93,2024-06-30 18:04:44,mortgage
93_5,93,2024-06-26 00:12:33,mortgage
93_6,93,2024-06-26 10:43:36,insurance
94_0,94,2024-06-27 20:14:52,insurance
94_1,94,2024-06-28 14:15:46,investment
95_0,95,2024-06-24 14:29:58,insurance
95_1,95,2024-06-26 02:34:05,savings
95_2,95,2024-06-30 05:21:16,mortgage
95_3,95,2024-06-27 00:08:23,savings
96_0,96,2024-06-26 00:28:00,insurance
96_1,96,2024-06-30 13:45:53,investment
96_2,96,2024-06-25 07:40:11,insurance
96_3,96,2024-06-26 21:46:14,investment
97_0,97,2024-06-26 12:48:23,investment
97_1,97,2024-06-29 16:22:43,savings
98_0,98,2024-06-29 01:13:37,investment
98_1,98,2024-06-27 13:45:44,personal loan
99_0,99,2024-06-26 00:24:00,savings
99_1,99,2024-06-25 22:57:33,savings
99_2,99,2024-06-30 00:06:47,savings
99_3,99,2024-06-27 10:46:02,personal loan
99_4,99,2024-06-27 17:01:59,savings
99_5,99,2024-06-24 08:53:46,investment
99_6,99,2024-06-29 07:48:32,personal loan
100_0,100,2024-06-28 10:47:33,insurance
100_1,100,2024-06-24 22:08:02,investment
100_2,100,2024-06-30 11:05:04,mortgage
100_3,100,2024-06-26 04:20:54,savings
100_4,100,2024-06-24 13:44:38,mortgage
101_0,101,2024-06-27 03:08:13,personal loan
101_1,101,2024-06-28 22:03:53,mortgage
101_2,101,2024-06-24 09:58:11,investment
101_3,101,2024-06-25 15:00:52,insurance
101_4,101,2024-06-27 22:47:00,personal loan
101_5,101,2024-06-27 17:43:08,insurance
101_6,101,2024-06-25 09:24:43,savings
102_0,102,2024-06-26 08:47:35,savings
102_1,102,2024-06-27 00:46:09,savings
102_2,102,2024-06-24 12:49:17,insurance
102_3,102,2024-06-28 05:46:33,personal loan
102_4,102,2024-06-24 10:57:03,insurance
103_0,103,2024-06-26 02:39:25,savings
103_1,103,2024-06-26 18:27:50,savings
103_2,103,2024-06-26 17:35:09,insurance
103_3,103,2024-06-28 17:50:56,insurance
103_4,103,2024-06-29 07:43:58,insurance
103_5,103,2024-06-29 11:38:35,investment
104_0,104,2024-06-28 19:27:58,personal loan
104_1,104,2024-06-29 18:21:00,personal loan
104_2,104,2024-06-24 14:25:35,personal loan
104_3,104,2024-06-30 06:23:53,savings
105_0,105,2024-06-25 10:56:10,investment
105_1,105,2024-06-28 03:25:31,savings
105_2,105,2024-06-27 09:57:49,insurance
105_3,105,2024-06-29 02:55:46,savings
106_0,106,2024-06-27 03:47:45,personal loan
106_1,106,2024-06-27 10:04:47,savings
106_2,106,2024-06-24 21:31:16,personal loan
106_3,106,2024-06-28 21:29:21,personal loan
106_4,106,2024-06-27 02:11:17,insurance
107_0,107,2024-06-29 05:07:35,savings
107_1,107,2024-06-30 07:19:55,insurance
107_2,107,2024-06-29 13:34:51,insurance
108_0,108,2024-06-25 12:58:10,personal loan
108_1,108,2024-06-25 12:14:50,mortgage
108_2,108,2024-06-29 12:06:38,insurance
108_3,108,2024-06-28 11:11:51,insurance
108_4,108,2024-06-25 10:53:52,savings
109_0,109,2024-06-26 15:07:27,insurance
109_1,109,2024-06-27 17:23:22,personal loan
109_2,109,2024-06-26 01:27:51,savings
109_3,109,2024-06-25 22:24:54,mortgage
109_4,109,2024-06-29 10:28:30,insurance
110_0,110,2024-06-25 13:42:23,mortgage
110_1,110,2024-06-29 10:17:06,investment
110_2,110,2024-06-27 05:55:37,personal loan
110_3,110,2024-06-29 15:18:41,insurance
110_4,110,2024-06-24 08:58:21,savings
110_5,110,2024-06-24 11:20:17,mortgage
111_0,111,2024-06-27 08:31:28,insurance
111_1,111,2024-06-28 03:43:16,personal loan
111_2,111,2024-06-24 15:20:31,personal loan
111_3,111,2024-06-27 08:34:42,investment
111_4,111,2024-06-25 01:36:17,mortgage
111_5,111,2024-06-25 06:28:28,mortgage
111_6,111,2024-06-27 17:26:06,insurance
112_0,112,2024-06-24 14:37:13,personal loan
112_1,112,2024-06-29 13:09:08,insurance
112_2,112,2024-06-24 11:17:18,investment
112_3,112,2024-06-26 14:10:59,personal loan
112_4,112,2024-06-24 23:51:57,personal loan
112_5,112,2024-06-24 09:48:15,mortgage
112_6,112,2024-06-24 14:15:46,mortgage
113_0,113,2024-06-24 13:51:56,insurance
113_1,113,2024-06-30 13:27:49,mortgage
114_0,114,2024-06-26 07:02:11,insurance
114_1,114,2024-06-27 23:00:21,investment
114_2,114,2024-06-26 05:57:40,personal loan
114_3,114,2024-06-25 18:14:28,savings
115_0,115,2024-06-25 11:08:59,mortgage
115_1,115,2024-06-28 04:10:37,personal loan
115_2,115,2024-06-28 22:23:34,investment
116_0,116,2024-06-25 02:20:31,savings
116_1,116,2024-06-28 23:59:41,savings
116_2,116,2024-06-24 21:21:37,mortgage
117_0,117,2024-06-27 08:08:22,personal loan
117_1,117,2024-06-28 20:38:04,personal loan
117_2,117,2024-06-26 06:03:17,insurance
117_3,117,2024-06-28 12:01:12,mortgage
117_4,117,2024-06-25 21:53:04,savings
117_5,117,2024-06-27 06:23:43,savings
117_6,117,2024-06-28 17:20:47,insurance
118_0,118,2024-06-30 08:46:09,personal loan
118_1,118,2024-06-26 05:15:02,investment
118_2,118,2024-06-26 01:02:54,investment
118_3,118,2024-06-30 14:26:03,personal loan
118_4,118,2024-06-27 07:37:18,investment
118_5,118,2024-06-29 12:43:35,insurance
119_0,119,2024-06-24 21:25:26,mortgage
119_1,119,2024-06-25 13:15:16,savings
119_2,119,2024-06-30 02:23:16,investment
119_3,119,2024-06-29 07:24:22,mortgage
119_4,119,2024-06-29 00:48:05,mortgage
119_5,119,2024-06-30 12:33:55,mortgage
119_6,119,2024-06-27 06:10:18,insurance
120_0,120,2024-06-28 11:23:39,savings
120_1,120,2024-06-26 22:34:38,mortgage
120_2,120,2024-06-26 20:30:00,insurance
120_3,120,2024-06-26 07:10:04,insurance
120_4,120,2024-06-25 17:22:28,mortgage
120_5,120,2024-06-30 10:22:41,savings
121_0,121,2024-06-24 10:17:54,investment
121_1,121,2024-06-29 00:05:16,investment
121_2,121,2024-06-24 14:40:20,personal loan
122_0,122,2024-06-26 22:33:49,insurance
122_1,122,2024-06-25 11:16:42,investment
123_0,123,2024-06-26 04:13:58,insurance
123_1,123,2024-06-25 04:19:32,savings
123_2,123,2024-06-27 20:06:11,personal loan
123_3,123,2024-06-30 18:26:19,personal loan
124_0,124,2024-06-27 17:33:48,personal loan
124_1,124,2024-06-25 14:05:28,insurance
125_0,125,2024-06-25 21:00:41,savings
125_1,125,2024-06-27 13:32:41,personal loan
125_2,125,2024-06-26 02:24:46,insurance
125_3,125,2024-06-29 16:14:55,mortgage
125_4,125,2024-06-30 07:46:40,mortgage
125_5,125,2024-06-26 07:57:32,savings
126_0,126,2024-06-26 20:18:51,mortgage
126_1,126,2024-06-24 17:20:59,personal loan
127_0,127,2024-06-29 03:54:06,investment
127_1,127,2024-06-28 03:40:39,savings
127_2,127,2024-06-27 07:20:46,mortgage
127_3,127,2024-06-27 15:16:15,mortgage
127_4,127,2024-06-25 02:06:38,investment
127_5,127,2024-06-30 01:12:20,investment
128_0,128,2024-06-25 14:07:29,investment
128_1,128,2024-06-26 21:50:40,insurance
128_2,128,2024-06-25 11:20:57,mortgage
129_0,129,2024-06-29 12:29:46,insurance
129_1,129,2024-06-30 03:42:00,savings
129_2,129,2024-06-30 12:46:52,personal loan
129_3,129,2024-06-27 19:31:53,insurance
130_0,130,2024-06-28 16:25:22,personal loan
130_1,130,2024-06-30 14:15:22,mortgage
130_2,130,2024-06-27 23:58:34,personal loan
130_3,130,2024-06-30 12:54:48,mortgage
130_4,130,2024-06-30 11:25:14,savings
130_5,130,2024-06-25 03:53:31,mortgage
131_0,131,2024-06-30 13:15:08,investment
131_1,131,2024-06-30 17:43:03,investment
131_2,131,2024-06-26 20:50:05,investment
131_3,131,2024-06-25 05:51:09,savings
131_4,131,2024-06-27 02:36:16,savings
131_5,131,2024-06-28 15:21:45,insurance
132_0,132,2024-06-29 21:04:17,investment
132_1,132,2024-06-28 14:07:06,mortgage
132_2,132,2024-06-28 16:23:16,personal loan
133_0,133,2024-06-25 05:52:34,investment
133_1,133,2024-06-27 19:26:03,insurance
133_2,133,2024-06-25 11:17:36,mortgage
133_3,133,2024-06-28 11:38:48,insurance
134_0,134,2024-06-25 04:31:02,personal loan
135_0,135,2024-06-25 11:28:40,insurance
136_0,136,2024-06-25 21:09:24,insurance
136_1,136,2024-06-26 11:37:10,personal loan
137_0,137,2024-06-26 19:34:48,investment
137_1,137,2024-06-30 03:37:55,investment
138_0,138,2024-06-30 00:44:45,insurance
138_1,138,2024-06-26 23:22:19,insurance
138_2,138,2024-06-28 02:26:54,personal loan
138_3,138,2024-06-26 04:35:43,personal loan
139_0,139,2024-06-25 13:15:15,mortgage
139_1,139,2024-06-30 13:33:07,personal loan
139_2,139,2024-06-27 20:08:19,insurance
139_3,139,2024-06-26 22:51:43,savings
139_4,139,2024-06-27 03:06:14,investment
139_5,139,2024-06-24 08:54:03,insurance
140_0,140,2024-06-24 12:44:51,personal loan
141_0,141,2024-06-29 09:35:22,personal loan
141_1,141,2024-06-27 06:19:40,investment
141_2,141,2024-06-27 22:49:53,savings
141_3,141,2024-06-29 03:14:38,mortgage
142_0,142,2024-06-30 19:26:05,savings
142_1,142,2024-06-25 23:53:26,savings
142_2,142,2024-06-30 15:33:35,mortgage
142_3,142,2024-06-25 06:45:02,savings
142_4,142,2024-06-26 23:00:16,personal loan
143_0,143,2024-06-28 09:03:53,personal loan
