id,customer_id,call_datetime,product
30_0,30,2024-07-21 11:56:10,investment
30_1,30,2024-07-19 05:13:08,savings
30_2,30,2024-07-21 01:24:50,insurance
30_3,30,2024-07-16 10:33:16,mortgage
30_4,30,2024-07-20 20:57:11,personal loan
30_5,30,2024-07-15 13:04:20,insurance
31_0,31,2024-07-19 12:13:24,personal loan
31_1,31,2024-07-21 18:08:14,mortgage
31_2,31,2024-07-18 03:40:03,insurance
32_0,32,2024-07-19 01:30:15,savings
32_1,32,2024-07-20 10:24:01,mortgage
32_2,32,2024-07-16 21:11:15,savings
32_3,32,2024-07-17 10:29:40,investment
33_0,33,2024-07-20 22:06:43,personal loan
33_1,33,2024-07-21 20:42:28,insurance
33_2,33,2024-07-15 11:33:51,insurance
33_3,33,2024-07-16 08:25:09,insurance
34_0,34,2024-07-15 22:20:38,mortgage
34_1,34,2024-07-18 23:33:59,mortgage
34_2,34,2024-07-15 15:22:27,insurance
35_0,35,2024-07-16 06:29:14,mortgage
35_1,35,2024-07-18 17:15:09,investment
35_2,35,2024-07-17 23:23:30,insurance
36_0,36,2024-07-15 12:03:07,personal loan
36_1,36,2024-07-16 15:51:26,mortgage
36_2,36,2024-07-15 11:53:47,insurance
36_3,36,2024-07-21 09:17:43,savings
37_0,37,2024-07-20 22:13:45,personal loan
37_1,37,2024-07-15 13:43:36,mortgage
37_2,37,2024-07-20 08:02:01,investment
38_0,38,2024-07-15 22:27:56,savings
38_1,38,2024-07-18 00:17:12,insurance
39_0,39,2024-07-19 22:32:52,savings
39_1,39,2024-07-15 15:15:46,personal loan
39_2,39,2024-07-20 01:39:40,mortgage
39_3,39,2024-07-18 14:39:05,investment
39_4,39,2024-07-21 13:14:54,insurance
39_5,39,2024-07-19 02:38:34,savings
39_6,39,2024-07-21 10:53:26,insurance
40_0,40,2024-07-21 10:05:18,insurance
40_1,40,2024-07-16 20:42:45,personal loan
40_2,40,2024-07-19 01:43:36,mortgage
40_3,40,2024-07-19 23:05:30,insurance
41_0,41,2024-07-18 07:03:38,savings
41_1,41,2024-07-20 12:13:37,savings
41_2,41,2024-07-20 00:31:09,mortgage
41_3,41,2024-07-18 12:05:11,savings
41_4,41,2024-07-17 23:25:36,mortgage
41_5,41,2024-07-16 01:35:16,savings
42_0,42,2024-07-21 02:27:41,personal loan
42_1,42,2024-07-15 19:17:55,investment
42_2,42,2024-07-17 00:58:02,savings
42_3,42,2024-07-15 22:04:20,mortgage
42_4,42,2024-07-17 12:53:24,savings
43_0,43,2024-07-18 01:25:22,savings
43_1,43,2024-07-16 08:06:51,insurance
44_0,44,2024-07-18 07:17:05,investment
44_1,44,2024-07-17 18:24:42,insurance
44_2,44,2024-07-17 11:42:48,savings
44_3,44,2024-07-15 16:11:44,personal loan
44_4,44,2024-07-16 22:24:39,investment
44_5,44,2024-07-21 05:23:46,mortgage
45_0,45,2024-07-18 00:21:48,mortgage
46_0,46,2024-07-15 22:34:25,personal loan
46_1,46,2024-07-21 17:36:39,investment
46_2,46,2024-07-17 16:29:52,insurance
46_3,46,2024-07-18 07:02:03,mortgage
47_0,47,2024-07-21 14:16:32,investment
48_0,48,2024-07-18 03:56:44,investment
48_1,48,2024-07-19 06:00:00,investment
48_2,48,2024-07-16 06:16:13,savings
49_0,49,2024-07-18 09:17:24,savings
49_1,49,2024-07-19 10:53:40,personal loan
49_2,49,2024-07-16 14:26:19,savings
50_0,50,2024-07-15 22:59:51,insurance
50_1,50,2024-07-17 07:35:20,savings
50_2,50,2024-07-20 13:42:17,investment
51_0,51,2024-07-20 00:39:21,savings
51_1,51,2024-07-18 10:30:11,mortgage
51_2,51,2024-07-21 14:21:30,insurance
51_3,51,2024-07-19 00:41:48,investment
52_0,52,2024-07-15 14:04:14,investment
52_1,52,2024-07-17 09:13:14,mortgage
52_2,52,2024-07-16 12:56:35,personal loan
53_0,53,2024-07-18 18:40:42,investment
53_1,53,2024-07-15 19:58:56,personal loan
53_2,53,2024-07-19 11:12:27,investment
53_3,53,2024-07-15 16:33:13,personal loan
54_0,54,2024-07-15 16:51:11,personal loan
54_1,54,2024-07-17 22:02:36,personal loan
54_2,54,2024-07-20 23:10:58,personal loan
54_3,54,2024-07-18 02:34:38,investment
54_4,54,2024-07-17 20:11:10,investment
54_5,54,2024-07-21 09:52:40,mortgage
54_6,54,2024-07-20 02:19:57,personal loan
55_0,55,2024-07-21 13:10:34,insurance
55_1,55,2024-07-17 15:36:20,mortgage
55_2,55,2024-07-17 07:47:28,savings
55_3,55,2024-07-19 11:17:41,insurance
55_4,55,2024-07-17 00:01:08,insurance
55_5,55,2024-07-17 22:03:15,insurance
56_0,56,2024-07-18 13:18:22,insurance
56_1,56,2024-07-20 17:49:27,mortgage
56_2,56,2024-07-17 12:10:24,savings
56_3,56,2024-07-17 23:16:09,savings
57_0,57,2024-07-19 14:47:43,investment
57_1,57,2024-07-20 23:19:26,savings
57_2,57,2024-07-15 07:20:57,mortgage
57_3,57,2024-07-20 07:12:10,insurance
57_4,57,2024-07-16 19:26:07,savings
57_5,57,2024-07-21 08:16:05,personal loan
57_6,57,2024-07-18 03:32:18,investment
58_0,58,2024-07-16 11:57:30,investment
58_1,58,2024-07-19 01:44:14,insurance
59_0,59,2024-07-18 05:27:55,investment
59_1,59,2024-07-17 21:03:57,mortgage
59_2,59,2024-07-21 08:53:48,insurance
59_3,59,2024-07-18 10:51:01,investment
59_4,59,2024-07-16 23:24:43,savings
59_5,59,2024-07-18 21:15:06,insurance
60_0,60,2024-07-21 15:08:43,investment
60_1,60,2024-07-20 17:01:33,personal loan
60_2,60,2024-07-15 11:49:27,investment
61_0,61,2024-07-20 10:18:46,insurance
61_1,61,2024-07-18 22:31:20,savings
62_0,62,2024-07-20 08:55:36,personal loan
62_1,62,2024-07-17 03:47:12,mortgage
62_2,62,2024-07-18 06:07:53,insurance
62_3,62,2024-07-16 08:42:27,personal loan
62_4,62,2024-07-16 21:27:26,investment
63_0,63,2024-07-16 18:39:43,personal loan
63_1,63,2024-07-20 19:02:13,insurance
63_2,63,2024-07-17 14:54:32,investment
63_3,63,2024-07-17 16:10:17,investment
63_4,63,2024-07-19 12:19:31,savings
64_0,64,2024-07-20 13:16:34,investment
64_1,64,2024-07-21 19:58:47,insurance
64_2,64,2024-07-18 00:05:09,mortgage
64_3,64,2024-07-20 10:09:47,mortgage
65_0,65,2024-07-18 13:50:56,personal loan
67_0,67,2024-07-20 03:50:49,investment
67_1,67,2024-07-20 18:26:09,insurance
67_2,67,2024-07-20 20:33:59,mortgage
67_3,67,2024-07-19 08:33:03,insurance
67_4,67,2024-07-20 13:34:06,personal loan
67_5,67,2024-07-18 03:01:22,investment
68_0,68,2024-07-21 04:10:24,personal loan
69_0,69,2024-07-21 04:37:57,insurance
70_0,70,2024-07-18 22:22:19,investment
70_1,70,2024-07-20 23:12:16,mortgage
70_2,70,2024-07-17 01:34:22,savings
71_0,71,2024-07-21 11:28:18,mortgage
71_1,71,2024-07-19 16:19:10,insurance
71_2,71,2024-07-20 06:46:43,personal loan
71_3,71,2024-07-20 10:14:26,mortgage
71_4,71,2024-07-19 20:34:49,mortgage
71_5,71,2024-07-19 05:46:38,savings
71_6,71,2024-07-17 05:37:39,mortgage
72_0,72,2024-07-21 02:16:30,investment
73_0,73,2024-07-21 08:43:18,mortgage
74_0,74,2024-07-17 13:30:54,personal loan
74_1,74,2024-07-16 02:08:07,savings
74_2,74,2024-07-16 22:02:10,mortgage
75_0,75,2024-07-19 05:04:43,insurance
76_0,76,2024-07-16 20:02:44,savings
77_0,77,2024-07-19 00:40:25,savings
77_1,77,2024-07-21 10:54:27,investment
77_2,77,2024-07-18 20:48:15,mortgage
77_3,77,2024-07-17 04:39:08,investment
77_4,77,2024-07-20 03:13:17,mortgage
78_0,78,2024-07-19 01:00:48,personal loan
78_1,78,2024-07-15 12:13:24,personal loan
78_2,78,2024-07-21 00:59:15,personal loan
78_3,78,2024-07-18 13:58:23,investment
78_4,78,2024-07-21 09:11:26,insurance
78_5,78,2024-07-21 10:57:59,mortgage
78_6,78,2024-07-17 06:26:00,insurance
79_0,79,2024-07-16 17:41:07,savings
79_1,79,2024-07-15 21:21:57,investment
79_2,79,2024-07-21 16:24:52,savings
79_3,79,2024-07-20 14:48:11,mortgage
79_4,79,2024-07-21 19:35:28,mortgage
80_0,80,2024-07-20 15:20:04,investment
80_1,80,2024-07-15 16:03:22,mortgage
81_0,81,2024-07-16 22:33:13,savings
81_1,81,2024-07-17 20:32:47,savings
81_2,81,2024-07-19 23:02:35,savings
82_0,82,2024-07-17 12:33:40,insurance
82_1,82,2024-07-17 06:28:58,personal loan
82_2,82,2024-07-17 06:55:56,mortgage
82_3,82,2024-07-17 14:34:15,mortgage
82_4,82,2024-07-17 20:08:07,mortgage
82_5,82,2024-07-16 19:05:29,savings
82_6,82,2024-07-17 03:41:51,insurance
83_0,83,2024-07-18 08:21:40,insurance
83_1,83,2024-07-16 12:36:08,investment
83_2,83,2024-07-16 11:46:01,insurance
84_0,84,2024-07-20 06:56:37,mortgage
85_0,85,2024-07-19 16:02:56,insurance
85_1,85,2024-07-18 13:28:12,personal loan
86_0,86,2024-07-19 10:29:59,personal loan
86_1,86,2024-07-18 01:36:15,insurance
86_2,86,2024-07-16 07:39:30,investment
86_3,86,2024-07-18 05:48:37,investment
87_0,87,2024-07-16 19:06:08,savings
87_1,87,2024-07-19 17:24:06,investment
87_2,87,2024-07-18 13:44:49,personal loan
87_3,87,2024-07-18 02:56:49,personal loan
87_4,87,2024-07-20 08:15:27,investment
88_0,88,2024-07-18 09:06:59,insurance
88_1,88,2024-07-18 19:07:17,mortgage
88_2,88,2024-07-15 13:56:50,insurance
88_3,88,2024-07-19 07:35:43,investment
88_4,88,2024-07-15 07:34:25,savings
88_5,88,2024-07-17 09:54:23,personal loan
88_6,88,2024-07-20 08:15:30,savings
89_0,89,2024-07-21 14:25:38,personal loan
89_1,89,2024-07-20 02:59:54,insurance
89_2,89,2024-07-19 11:28:41,savings
90_0,90,2024-07-19 00:26:57,savings
90_1,90,2024-07-21 08:02:11,savings
90_2,90,2024-07-17 18:44:42,mortgage
92_0,92,2024-07-16 03:11:49,mortgage
92_1,92,2024-07-15 14:24:22,mortgage
92_2,92,2024-07-15 18:02:13,insurance
92_3,92,2024-07-17 13:10:04,savings
92_4,92,2024-07-18 20:30:30,mortgage
93_0,93,2024-07-18 13:15:18,insurance
93_1,93,2024-07-19 04:20:03,mortgage
94_0,94,2024-07-21 08:27:24,savings
94_1,94,2024-07-18 15:14:51,savings
94_2,94,2024-07-17 10:36:16,mortgage
94_3,94,2024-07-18 16:11:03,investment
94_4,94,2024-07-19 10:06:41,investment
94_5,94,2024-07-16 01:58:10,mortgage
95_0,95,2024-07-17 20:09:22,personal loan
95_1,95,2024-07-19 03:07:55,insurance
95_2,95,2024-07-19 00:20:13,personal loan
95_3,95,2024-07-19 07:11:58,mortgage
95_4,95,2024-07-20 22:14:22,mortgage
95_5,95,2024-07-20 13:23:48,mortgage
96_0,96,2024-07-15 15:47:03,savings
96_1,96,2024-07-18 19:46:46,mortgage
96_2,96,2024-07-19 20:30:29,mortgage
96_3,96,2024-07-18 23:52:31,savings
96_4,96,2024-07-21 18:45:49,mortgage
96_5,96,2024-07-21 08:53:30,insurance
96_6,96,2024-07-16 18:20:36,personal loan
97_0,97,2024-07-17 23:35:41,personal loan
98_0,98,2024-07-21 15:36:05,savings
98_1,98,2024-07-15 12:54:40,personal loan
98_2,98,2024-07-20 22:26:24,investment
98_3,98,2024-07-20 13:08:26,mortgage
99_0,99,2024-07-21 09:27:39,investment
99_1,99,2024-07-18 09:53:36,mortgage
99_2,99,2024-07-17 07:41:45,savings
99_3,99,2024-07-20 22:20:05,investment
99_4,99,2024-07-20 18:30:33,savings
99_5,99,2024-07-21 12:05:58,insurance
