id,customer_id,call_datetime,product
49_1,49,2024-07-15 09:11:24,savings
50_0,50,2024-07-18 03:30:39,mortgage
50_1,50,2024-07-15 08:55:30,investment
50_2,50,2024-07-16 12:08:06,insurance
50_3,50,2024-07-16 19:35:54,mortgage
50_4,50,2024-07-16 01:07:07,mortgage
50_5,50,2024-07-19 13:31:37,personal loan
51_0,51,2024-07-15 07:27:25,mortgage
51_1,51,2024-07-19 10:10:20,insurance
51_2,51,2024-07-19 06:05:26,mortgage
51_3,51,2024-07-16 05:35:59,mortgage
51_4,51,2024-07-20 21:36:34,insurance
51_5,51,2024-07-20 04:07:25,savings
52_0,52,2024-07-21 14:43:16,mortgage
52_1,52,2024-07-19 16:30:47,personal loan
53_0,53,2024-07-16 21:58:06,investment
54_0,54,2024-07-18 03:56:55,insurance
54_1,54,2024-07-16 18:20:56,insurance
54_2,54,2024-07-16 01:38:04,investment
54_3,54,2024-07-18 18:33:55,savings
54_4,54,2024-07-18 22:19:43,personal loan
54_5,54,2024-07-21 12:41:21,insurance
54_6,54,2024-07-19 16:44:59,mortgage
55_0,55,2024-07-19 09:04:25,insurance
55_1,55,2024-07-16 20:55:20,insurance
55_2,55,2024-07-18 00:27:38,mortgage
55_3,55,2024-07-16 19:56:31,investment
58_0,58,2024-07-15 21:43:41,personal loan
58_1,58,2024-07-17 00:35:40,mortgage
58_2,58,2024-07-18 09:43:37,insurance
58_3,58,2024-07-15 21:43:05,savings
58_4,58,2024-07-16 11:54:04,insurance
58_5,58,2024-07-20 08:44:44,personal loan
59_0,59,2024-07-16 18:44:00,investment
59_1,59,2024-07-19 17:49:34,insurance
59_2,59,2024-07-16 20:33:08,insurance
59_3,59,2024-07-21 00:25:01,investment
59_4,59,2024-07-21 13:18:19,personal loan
60_0,60,2024-07-16 21:12:31,insurance
61_0,61,2024-07-21 13:17:18,investment
61_1,61,2024-07-15 08:44:20,investment
62_0,62,2024-07-18 00:53:57,savings
62_1,62,2024-07-20 15:20:48,savings
62_2,62,2024-07-16 19:07:15,insurance
62_3,62,2024-07-21 14:47:04,personal loan
62_4,62,2024-07-15 10:46:41,insurance
62_5,62,2024-07-17 11:26:30,personal loan
62_6,62,2024-07-20 16:37:50,investment
64_0,64,2024-07-18 10:58:04,personal loan
64_1,64,2024-07-17 08:23:27,personal loan
64_2,64,2024-07-18 01:06:19,mortgage
64_3,64,2024-07-18 18:14:13,personal loan
64_4,64,2024-07-18 23:36:16,mortgage
66_0,66,2024-07-21 18:06:42,mortgage
66_1,66,2024-07-18 00:07:23,personal loan
66_2,66,2024-07-21 02:55:48,insurance
66_3,66,2024-07-19 15:10:20,savings
66_4,66,2024-07-15 16:06:35,savings
66_5,66,2024-07-19 17:36:12,mortgage
66_6,66,2024-07-20 15:25:11,insurance
67_0,67,2024-07-20 06:42:18,investment
67_1,67,2024-07-20 14:10:55,mortgage
68_0,68,2024-07-18 02:11:32,personal loan
68_1,68,2024-07-20 19:48:46,mortgage
69_0,69,2024-07-20 20:27:23,savings
69_1,69,2024-07-16 19:17:01,savings
69_2,69,2024-07-18 06:37:01,mortgage
69_3,69,2024-07-20 10:54:59,insurance
70_0,70,2024-07-16 08:58:53,mortgage
71_0,71,2024-07-18 01:25:25,personal loan
71_1,71,2024-07-18 14:56:31,personal loan
71_2,71,2024-07-21 06:57:08,investment
71_3,71,2024-07-17 11:26:26,savings
71_4,71,2024-07-15 20:20:31,mortgage
71_5,71,2024-07-16 23:32:25,personal loan
72_0,72,2024-07-21 13:38:31,personal loan
72_1,72,2024-07-20 07:51:21,personal loan
73_0,73,2024-07-20 01:35:43,insurance
73_1,73,2024-07-18 19:36:02,insurance
73_2,73,2024-07-16 03:40:22,mortgage
74_0,74,2024-07-18 01:01:52,investment
74_1,74,2024-07-18 15:42:40,savings
74_2,74,2024-07-20 01:44:40,savings
74_3,74,2024-07-15 21:57:30,insurance
74_4,74,2024-07-19 23:42:20,investment
74_5,74,2024-07-20 22:44:03,mortgage
75_0,75,2024-07-15 07:22:43,personal loan
75_1,75,2024-07-16 06:03:56,personal loan
75_2,75,2024-07-17 05:05:58,mortgage
75_3,75,2024-07-19 04:05:03,investment
75_4,75,2024-07-20 04:09:09,insurance
75_5,75,2024-07-15 19:47:01,insurance
76_0,76,2024-07-21 10:35:01,mortgage
76_1,76,2024-07-17 18:53:59,investment
76_2,76,2024-07-17 01:47:19,investment
76_3,76,2024-07-18 02:04:04,personal loan
76_4,76,2024-07-17 03:35:08,insurance
76_5,76,2024-07-18 00:10:05,investment
76_6,76,2024-07-18 00:21:23,personal loan
77_0,77,2024-07-16 11:43:28,mortgage
77_1,77,2024-07-20 01:23:37,personal loan
77_2,77,2024-07-15 15:16:33,insurance
78_0,78,2024-07-19 12:40:43,insurance
78_1,78,2024-07-16 09:44:39,insurance
78_2,78,2024-07-15 09:38:16,investment
78_3,78,2024-07-20 19:38:54,savings
78_4,78,2024-07-17 22:08:51,investment
78_5,78,2024-07-21 09:02:18,mortgage
78_6,78,2024-07-18 22:43:42,insurance
79_0,79,2024-07-19 03:16:23,savings
79_1,79,2024-07-15 23:35:16,savings
79_2,79,2024-07-17 09:20:31,personal loan
79_3,79,2024-07-15 08:21:25,investment
80_0,80,2024-07-19 06:56:09,insurance
80_1,80,2024-07-18 06:42:06,savings
80_2,80,2024-07-20 05:42:33,savings
80_3,80,2024-07-19 10:32:05,insurance
80_4,80,2024-07-21 11:26:54,personal loan
80_5,80,2024-07-15 19:27:11,investment
82_0,82,2024-07-18 17:28:33,investment
82_1,82,2024-07-19 15:30:41,mortgage
82_2,82,2024-07-19 19:39:12,savings
82_3,82,2024-07-17 21:30:37,investment
82_4,82,2024-07-17 10:59:29,savings
82_5,82,2024-07-17 09:07:35,savings
83_0,83,2024-07-20 14:38:22,insurance
83_1,83,2024-07-19 02:06:26,mortgage
83_2,83,2024-07-21 13:52:56,investment
83_3,83,2024-07-21 10:54:39,investment
83_4,83,2024-07-17 03:08:13,insurance
83_5,83,2024-07-17 20:29:10,investment
84_0,84,2024-07-19 19:15:42,insurance
84_1,84,2024-07-15 15:02:55,investment
84_2,84,2024-07-20 19:57:01,mortgage
84_3,84,2024-07-19 05:46:01,mortgage
84_4,84,2024-07-19 00:19:51,personal loan
84_5,84,2024-07-17 07:49:53,savings
85_0,85,2024-07-20 10:07:39,mortgage
86_0,86,2024-07-19 22:18:53,mortgage
86_1,86,2024-07-18 06:58:20,savings
89_0,89,2024-07-16 08:47:23,personal loan
89_1,89,2024-07-17 15:29:56,insurance
89_2,89,2024-07-20 21:31:41,investment
89_3,89,2024-07-20 08:20:54,investment
90_0,90,2024-07-21 16:36:42,savings
90_1,90,2024-07-17 00:12:08,investment
90_2,90,2024-07-16 05:21:53,savings
91_0,91,2024-07-17 14:39:48,savings
93_0,93,2024-07-18 21:11:18,investment
93_1,93,2024-07-16 08:29:50,mortgage
94_0,94,2024-07-15 15:11:24,investment
94_1,94,2024-07-19 11:06:23,mortgage
94_2,94,2024-07-21 11:57:14,insurance
94_3,94,2024-07-20 18:00:56,investment
94_4,94,2024-07-19 08:08:46,personal loan
94_5,94,2024-07-18 01:52:29,insurance
95_0,95,2024-07-16 14:03:55,mortgage
95_1,95,2024-07-20 07:54:24,mortgage
95_2,95,2024-07-21 07:34:30,personal loan
95_3,95,2024-07-15 09:48:58,mortgage
96_0,96,2024-07-18 06:31:35,mortgage
96_1,96,2024-07-17 12:40:08,insurance
96_2,96,2024-07-21 00:46:28,investment
96_3,96,2024-07-21 03:12:43,mortgage
96_4,96,2024-07-20 15:51:11,investment
97_0,97,2024-07-18 16:33:15,investment
98_0,98,2024-07-19 13:10:23,personal loan
98_1,98,2024-07-17 20:36:59,mortgage
98_2,98,2024-07-19 02:16:54,insurance
99_0,99,2024-07-20 12:23:13,personal loan
99_1,99,2024-07-16 22:56:59,personal loan
99_2,99,2024-07-15 09:02:43,personal loan
99_3,99,2024-07-20 23:19:24,personal loan
