id,customer_id,call_datetime,product
34_3,34,2024-07-15 21:26:51,mortgage
35_0,35,2024-07-19 03:03:58,investment
35_1,35,2024-07-16 18:28:53,mortgage
35_2,35,2024-07-18 06:04:39,investment
35_3,35,2024-07-18 22:41:43,savings
35_4,35,2024-07-16 15:48:15,insurance
35_5,35,2024-07-19 20:00:40,savings
36_0,36,2024-07-16 14:39:43,mortgage
36_1,36,2024-07-21 15:18:19,mortgage
36_2,36,2024-07-20 07:43:38,personal loan
36_3,36,2024-07-20 01:19:13,personal loan
36_4,36,2024-07-21 15:43:29,personal loan
36_5,36,2024-07-16 17:17:31,mortgage
37_0,37,2024-07-19 21:16:00,savings
38_0,38,2024-07-15 21:44:29,personal loan
39_0,39,2024-07-20 09:45:54,mortgage
39_1,39,2024-07-21 01:41:16,mortgage
39_2,39,2024-07-21 07:12:54,mortgage
40_0,40,2024-07-19 21:43:33,investment
40_1,40,2024-07-20 06:11:13,insurance
40_2,40,2024-07-18 10:51:55,savings
40_3,40,2024-07-20 00:51:37,mortgage
40_4,40,2024-07-16 16:02:36,investment
40_5,40,2024-07-17 17:02:47,savings
40_6,40,2024-07-19 12:03:38,savings
41_0,41,2024-07-20 19:59:45,insurance
41_1,41,2024-07-19 01:56:00,insurance
41_2,41,2024-07-19 09:52:47,investment
41_3,41,2024-07-16 05:16:50,savings
41_4,41,2024-07-20 03:58:26,investment
41_5,41,2024-07-20 15:43:31,insurance
42_0,42,2024-07-20 16:56:29,insurance
42_1,42,2024-07-17 18:56:03,insurance
42_2,42,2024-07-21 18:40:52,savings
43_0,43,2024-07-16 01:28:50,insurance
43_1,43,2024-07-20 02:00:08,savings
43_2,43,2024-07-18 20:15:52,investment
43_3,43,2024-07-17 18:09:53,personal loan
43_4,43,2024-07-15 11:06:15,savings
43_5,43,2024-07-17 15:43:18,mortgage
44_0,44,2024-07-18 14:15:46,personal loan
45_0,45,2024-07-19 20:52:33,savings
45_1,45,2024-07-21 00:35:53,personal loan
45_2,45,2024-07-15 19:58:16,savings
45_3,45,2024-07-16 17:25:54,investment
46_0,46,2024-07-15 07:03:32,investment
46_1,46,2024-07-17 06:11:12,investment
46_2,46,2024-07-16 10:00:15,investment
46_3,46,2024-07-16 09:36:35,savings
46_4,46,2024-07-17 13:37:27,investment
46_5,46,2024-07-19 09:09:31,savings
46_6,46,2024-07-19 07:14:02,mortgage
47_0,47,2024-07-21 04:50:21,savings
47_1,47,2024-07-20 23:56:07,insurance
47_2,47,2024-07-17 22:17:40,personal loan
48_0,48,2024-07-15 14:51:25,savings
48_1,48,2024-07-21 14:36:35,mortgage
48_2,48,2024-07-21 09:55:55,savings
48_3,48,2024-07-18 21:30:02,personal loan
48_4,48,2024-07-17 09:12:14,investment
48_5,48,2024-07-17 15:40:59,insurance
49_0,49,2024-07-16 10:58:31,savings
50_0,50,2024-07-16 23:38:27,savings
50_1,50,2024-07-18 20:02:41,savings
50_2,50,2024-07-19 12:49:16,personal loan
50_3,50,2024-07-20 07:26:21,personal loan
50_4,50,2024-07-16 21:46:37,savings
51_0,51,2024-07-17 13:17:54,investment
51_1,51,2024-07-19 16:06:51,insurance
51_2,51,2024-07-17 16:35:13,mortgage
51_3,51,2024-07-18 14:21:23,insurance
52_0,52,2024-07-21 20:24:11,mortgage
52_1,52,2024-07-16 12:14:16,investment
52_2,52,2024-07-15 11:41:26,personal loan
52_3,52,2024-07-17 14:44:46,insurance
52_4,52,2024-07-21 14:13:45,savings
52_5,52,2024-07-17 16:12:36,insurance
53_0,53,2024-07-15 15:12:20,savings
53_1,53,2024-07-21 13:44:17,insurance
53_2,53,2024-07-21 01:03:28,investment
53_3,53,2024-07-20 10:40:47,mortgage
54_0,54,2024-07-19 09:58:19,mortgage
54_1,54,2024-07-18 01:51:29,investment
54_2,54,2024-07-20 20:27:40,insurance
54_3,54,2024-07-17 08:28:09,investment
54_4,54,2024-07-15 17:05:43,personal loan
55_0,55,2024-07-17 02:04:48,mortgage
55_1,55,2024-07-15 15:06:45,investment
55_2,55,2024-07-18 16:57:04,investment
55_3,55,2024-07-21 15:19:27,insurance
55_4,55,2024-07-16 02:19:18,insurance
55_5,55,2024-07-16 00:54:16,savings
56_0,56,2024-07-21 13:47:57,mortgage
56_1,56,2024-07-18 20:17:28,insurance
56_2,56,2024-07-21 05:19:38,insurance
56_3,56,2024-07-19 13:59:30,investment
56_4,56,2024-07-21 08:34:08,personal loan
56_5,56,2024-07-18 07:55:15,investment
56_6,56,2024-07-19 18:46:33,investment
57_0,57,2024-07-18 11:46:18,mortgage
57_1,57,2024-07-18 08:43:37,personal loan
58_0,58,2024-07-15 19:50:52,personal loan
59_0,59,2024-07-16 07:48:42,insurance
60_0,60,2024-07-15 08:20:09,insurance
60_1,60,2024-07-20 12:11:58,personal loan
60_2,60,2024-07-21 02:32:23,insurance
61_0,61,2024-07-18 21:17:08,personal loan
61_1,61,2024-07-17 16:16:44,mortgage
61_2,61,2024-07-20 20:51:55,insurance
61_3,61,2024-07-21 03:54:35,personal loan
61_4,61,2024-07-20 09:00:13,personal loan
61_5,61,2024-07-17 23:58:02,savings
61_6,61,2024-07-16 09:48:47,investment
62_0,62,2024-07-15 19:53:08,mortgage
63_0,63,2024-07-21 10:38:03,mortgage
64_0,64,2024-07-19 06:27:17,personal loan
64_1,64,2024-07-16 08:09:05,personal loan
64_2,64,2024-07-20 17:07:55,insurance
64_3,64,2024-07-20 22:09:50,insurance
65_0,65,2024-07-16 18:35:56,investment
65_1,65,2024-07-19 19:32:36,personal loan
65_2,65,2024-07-16 04:18:19,savings
65_3,65,2024-07-20 13:12:41,personal loan
65_4,65,2024-07-16 08:03:44,investment
65_5,65,2024-07-18 07:37:18,mortgage
66_0,66,2024-07-21 06:16:17,personal loan
66_1,66,2024-07-19 10:11:48,savings
66_2,66,2024-07-16 22:29:26,insurance
66_3,66,2024-07-15 18:47:01,insurance
66_4,66,2024-07-18 19:23:32,insurance
66_5,66,2024-07-21 06:31:17,mortgage
66_6,66,2024-07-16 00:50:53,insurance
68_0,68,2024-07-17 17:49:00,personal loan
68_1,68,2024-07-21 02:49:36,personal loan
68_2,68,2024-07-21 14:24:32,investment
68_3,68,2024-07-19 23:26:13,mortgage
68_4,68,2024-07-15 12:33:02,personal loan
69_0,69,2024-07-16 19:20:04,mortgage
69_1,69,2024-07-18 01:00:52,insurance
69_2,69,2024-07-19 21:34:47,savings
70_0,70,2024-07-18 07:28:24,savings
70_1,70,2024-07-20 20:31:41,insurance
70_2,70,2024-07-20 02:02:52,personal loan
70_3,70,2024-07-18 20:37:10,insurance
70_4,70,2024-07-21 04:53:23,insurance
71_0,71,2024-07-15 19:05:46,investment
71_1,71,2024-07-16 06:15:44,investment
71_2,71,2024-07-18 02:07:38,mortgage
71_3,71,2024-07-15 15:45:15,mortgage
71_4,71,2024-07-21 03:11:44,investment
72_0,72,2024-07-17 12:26:52,personal loan
72_1,72,2024-07-17 00:03:37,insurance
73_0,73,2024-07-18 10:35:44,insurance
73_1,73,2024-07-18 06:48:15,insurance
73_2,73,2024-07-18 09:56:26,investment
73_3,73,2024-07-15 18:41:52,mortgage
73_4,73,2024-07-17 16:01:33,savings
74_0,74,2024-07-17 03:02:04,insurance
74_1,74,2024-07-17 08:02:22,personal loan
75_0,75,2024-07-20 03:11:23,savings
75_1,75,2024-07-16 18:44:14,investment
75_2,75,2024-07-16 20:01:36,savings
75_3,75,2024-07-20 19:27:54,investment
75_4,75,2024-07-16 15:34:39,investment
75_5,75,2024-07-20 00:09:01,savings
76_0,76,2024-07-16 01:55:13,investment
76_1,76,2024-07-18 07:02:55,investment
77_0,77,2024-07-19 08:37:28,mortgage
77_1,77,2024-07-19 00:32:01,personal loan
77_2,77,2024-07-15 21:08:50,investment
78_0,78,2024-07-18 03:08:15,personal loan
78_1,78,2024-07-18 16:03:30,savings
78_2,78,2024-07-15 11:31:30,insurance
78_3,78,2024-07-15 23:32:09,mortgage
78_4,78,2024-07-17 07:17:12,savings
78_5,78,2024-07-21 00:42:40,savings
79_0,79,2024-07-19 13:54:07,investment
80_0,80,2024-07-17 23:56:18,mortgage
80_1,80,2024-07-17 11:42:02,insurance
81_0,81,2024-07-17 12:19:36,mortgage
81_1,81,2024-07-18 23:39:18,insurance
81_2,81,2024-07-18 08:15:31,savings
81_3,81,2024-07-21 16:13:49,personal loan
82_0,82,2024-07-21 13:24:42,mortgage
82_1,82,2024-07-19 09:34:09,savings
82_2,82,2024-07-16 05:44:59,personal loan
82_3,82,2024-07-20 18:52:00,investment
82_4,82,2024-07-18 17:14:04,personal loan
82_5,82,2024-07-17 06:07:07,savings
82_6,82,2024-07-16 17:59:45,personal loan
83_0,83,2024-07-20 10:55:23,insurance
83_1,83,2024-07-16 06:44:32,savings
83_2,83,2024-07-20 00:11:38,personal loan
83_3,83,2024-07-20 20:02:49,savings
83_4,83,2024-07-17 02:56:19,personal loan
83_5,83,2024-07-21 19:53:53,investment
84_0,84,2024-07-17 15:49:09,insurance
84_1,84,2024-07-18 13:21:40,savings
84_2,84,2024-07-17 09:10:28,insurance
84_3,84,2024-07-18 10:47:00,mortgage
84_4,84,2024-07-21 18:28:46,savings
86_0,86,2024-07-21 02:14:28,mortgage
86_1,86,2024-07-19 03:51:22,mortgage
86_2,86,2024-07-21 18:47:51,savings
86_3,86,2024-07-21 18:50:48,insurance
86_4,86,2024-07-17 13:18:39,insurance
87_0,87,2024-07-17 23:45:42,mortgage
87_1,87,2024-07-18 23:43:33,mortgage
87_2,87,2024-07-15 08:41:13,personal loan
88_0,88,2024-07-15 17:11:46,investment
88_1,88,2024-07-20 04:38:03,savings
88_2,88,2024-07-19 10:10:28,insurance
88_3,88,2024-07-17 01:54:26,mortgage
88_4,88,2024-07-20 08:50:03,insurance
88_5,88,2024-07-20 15:30:44,mortgage
89_0,89,2024-07-21 11:30:00,personal loan
89_1,89,2024-07-19 20:00:37,savings
90_0,90,2024-07-17 15:15:00,savings
90_1,90,2024-07-17 06:14:42,insurance
90_2,90,2024-07-20 00:14:23,personal loan
91_0,91,2024-07-19 19:03:54,personal loan
91_1,91,2024-07-21 15:22:25,personal loan
91_2,91,2024-07-21 02:03:39,investment
92_0,92,2024-07-18 22:52:39,mortgage
92_1,92,2024-07-20 20:43:11,personal loan
92_2,92,2024-07-20 19:36:57,mortgage
94_0,94,2024-07-21 00:55:06,personal loan
94_1,94,2024-07-18 11:09:38,savings
96_0,96,2024-07-15 21:29:06,savings
96_1,96,2024-07-19 14:33:00,investment
96_2,96,2024-07-21 07:21:53,mortgage
97_0,97,2024-07-17 18:50:36,savings
97_1,97,2024-07-21 17:05:51,insurance
97_2,97,2024-07-18 10:29:46,personal loan
97_3,97,2024-07-19 16:45:12,savings
97_4,97,2024-07-20 16:08:41,savings
97_5,97,2024-07-19 02:51:40,personal loan
98_0,98,2024-07-17 21:34:44,savings
98_1,98,2024-07-15 17:19:30,personal loan
98_2,98,2024-07-18 12:19:52,personal loan
98_3,98,2024-07-21 16:38:34,investment
98_4,98,2024-07-17 16:52:07,insurance
98_5,98,2024-07-17 01:49:30,savings
99_0,99,2024-07-15 21:50:57,mortgage
100_0,100,2024-07-16 05:31:22,investment
100_1,100,2024-07-20 17:11:53,personal loan
100_2,100,2024-07-16 10:48:13,personal loan
101_0,101,2024-07-17 05:19:38,personal loan
102_0,102,2024-07-16 00:20:51,mortgage
102_1,102,2024-07-20 01:06:30,insurance
102_2,102,2024-07-21 17:11:21,insurance
102_3,102,2024-07-16 05:48:56,insurance
102_4,102,2024-07-18 00:01:31,personal loan
102_5,102,2024-07-19 04:17:10,insurance
103_0,103,2024-07-17 09:55:44,mortgage
103_1,103,2024-07-15 13:30:28,mortgage
103_2,103,2024-07-16 08:53:43,investment
103_3,103,2024-07-16 11:00:16,insurance
104_0,104,2024-07-17 13:02:22,investment
104_1,104,2024-07-18 08:37:17,personal loan
104_2,104,2024-07-18 09:58:49,insurance
104_3,104,2024-07-16 23:06:20,personal loan
104_4,104,2024-07-16 09:40:19,personal loan
104_5,104,2024-07-18 07:20:19,savings
105_0,105,2024-07-16 05:37:12,mortgage
106_0,106,2024-07-18 08:20:25,mortgage
106_1,106,2024-07-19 08:50:42,personal loan
109_0,109,2024-07-19 11:08:10,insurance
109_1,109,2024-07-20 14:53:41,savings
109_2,109,2024-07-16 01:29:35,savings
110_0,110,2024-07-20 06:03:47,personal loan
111_0,111,2024-07-16 14:42:49,investment
111_1,111,2024-07-15 22:54:28,mortgage
112_0,112,2024-07-15 09:28:26,personal loan
112_1,112,2024-07-15 15:10:23,mortgage
112_2,112,2024-07-18 14:28:50,mortgage
112_3,112,2024-07-16 05:19:43,savings
112_4,112,2024-07-20 18:02:17,personal loan
112_5,112,2024-07-21 18:22:15,insurance
112_6,112,2024-07-18 19:38:09,investment
113_0,113,2024-07-16 20:29:03,mortgage
113_1,113,2024-07-19 01:01:48,personal loan
113_2,113,2024-07-19 09:42:40,savings
113_3,113,2024-07-20 09:08:00,personal loan
116_0,116,2024-07-19 10:30:17,personal loan
116_1,116,2024-07-16 00:43:54,investment
116_2,116,2024-07-18 01:15:36,personal loan
116_3,116,2024-07-15 15:25:25,mortgage
116_4,116,2024-07-19 00:10:10,mortgage
116_5,116,2024-07-15 23:36:10,personal loan
116_6,116,2024-07-16 19:12:49,insurance
117_0,117,2024-07-21 14:47:31,mortgage
118_0,118,2024-07-16 04:51:35,insurance
118_1,118,2024-07-20 12:39:32,insurance
118_2,118,2024-07-19 17:37:50,insurance
118_3,118,2024-07-15 09:21:12,insurance
119_0,119,2024-07-20 08:33:12,investment
119_1,119,2024-07-21 20:25:18,savings
121_0,121,2024-07-21 18:46:18,mortgage
121_1,121,2024-07-21 13:32:06,investment
121_2,121,2024-07-20 08:10:41,mortgage
121_3,121,2024-07-20 17:59:04,savings
121_4,121,2024-07-16 22:52:55,investment
121_5,121,2024-07-19 22:46:20,insurance
121_6,121,2024-07-19 19:28:58,insurance
122_0,122,2024-07-21 05:24:18,savings
122_1,122,2024-07-16 05:19:52,investment
122_2,122,2024-07-17 06:27:44,mortgage
122_3,122,2024-07-17 18:18:55,investment
122_4,122,2024-07-17 22:11:19,investment
122_5,122,2024-07-20 06:27:04,mortgage
122_6,122,2024-07-20 20:29:09,mortgage
123_0,123,2024-07-18 16:54:37,savings
123_1,123,2024-07-21 06:30:37,mortgage
123_2,123,2024-07-19 00:14:14,investment
124_0,124,2024-07-16 02:46:40,mortgage
124_1,124,2024-07-17 06:19:58,mortgage
124_2,124,2024-07-16 06:00:14,personal loan
125_0,125,2024-07-18 18:04:36,savings
125_1,125,2024-07-18 15:36:24,mortgage
125_2,125,2024-07-17 03:11:42,mortgage
125_3,125,2024-07-21 03:57:19,savings
125_4,125,2024-07-17 02:02:56,investment
125_5,125,2024-07-19 16:46:42,investment
125_6,125,2024-07-21 07:34:06,investment
126_0,126,2024-07-18 07:39:25,personal loan
126_1,126,2024-07-19 22:13:37,investment
126_2,126,2024-07-20 00:01:41,mortgage
126_3,126,2024-07-21 15:32:37,investment
126_4,126,2024-07-18 07:32:49,personal loan
126_5,126,2024-07-20 21:21:25,insurance
126_6,126,2024-07-21 15:00:18,personal loan
128_0,128,2024-07-15 14:14:38,personal loan
128_1,128,2024-07-17 07:17:00,personal loan
128_2,128,2024-07-20 01:37:53,mortgage
128_3,128,2024-07-18 01:38:56,mortgage
128_4,128,2024-07-20 06:35:22,insurance
128_5,128,2024-07-15 12:58:55,insurance
129_0,129,2024-07-16 18:51:26,savings
129_1,129,2024-07-16 22:05:51,insurance
129_2,129,2024-07-21 09:34:32,savings
129_3,129,2024-07-17 09:38:00,mortgage
129_4,129,2024-07-16 23:51:50,savings
130_0,130,2024-07-17 22:34:31,investment
130_1,130,2024-07-19 22:44:43,personal loan
130_2,130,2024-07-18 00:01:12,savings
131_0,131,2024-07-19 11:42:23,mortgage
131_1,131,2024-07-21 07:05:39,personal loan
131_2,131,2024-07-18 22:59:15,savings
131_3,131,2024-07-19 06:31:50,insurance
131_4,131,2024-07-20 21:17:57,personal loan
132_0,132,2024-07-19 10:51:32,insurance
132_1,132,2024-07-21 06:19:26,mortgage
132_2,132,2024-07-17 08:50:51,mortgage
132_3,132,2024-07-19 04:58:20,investment
132_4,132,2024-07-15 12:17:21,mortgage
133_0,133,2024-07-17 00:52:12,insurance
133_1,133,2024-07-20 05:49:03,insurance
134_0,134,2024-07-18 16:41:50,mortgage
134_1,134,2024-07-20 21:39:26,insurance
134_2,134,2024-07-20 23:55:18,insurance
134_3,134,2024-07-21 04:46:59,insurance
134_4,134,2024-07-21 09:59:47,personal loan
134_5,134,2024-07-17 03:50:09,mortgage
135_0,135,2024-07-15 19:25:47,savings
135_1,135,2024-07-16 01:34:20,personal loan
135_2,135,2024-07-19 17:56:49,personal loan
135_3,135,2024-07-17 11:39:11,personal loan
135_4,135,2024-07-16 18:54:47,insurance
135_5,135,2024-07-19 05:34:09,savings
135_6,135,2024-07-16 15:59:19,personal loan
136_0,136,2024-07-20 15:28:09,personal loan
137_0,137,2024-07-21 04:28:55,mortgage
137_1,137,2024-07-19 10:49:23,mortgage
137_2,137,2024-07-18 00:08:12,investment
137_3,137,2024-07-15 10:26:44,investment
138_0,138,2024-07-16 21:33:37,personal loan
138_1,138,2024-07-20 14:35:47,personal loan
139_0,139,2024-07-21 00:51:29,investment
139_1,139,2024-07-17 13:20:25,investment
139_2,139,2024-07-15 08:50:34,savings
139_3,139,2024-07-20 08:21:25,savings
139_4,139,2024-07-18 18:30:01,investment
140_0,140,2024-07-16 04:41:04,insurance
140_1,140,2024-07-19 15:09:11,savings
140_2,140,2024-07-18 23:40:36,insurance
140_3,140,2024-07-20 20:04:47,mortgage
140_4,140,2024-07-18 07:38:03,mortgage
140_5,140,2024-07-21 07:26:46,personal loan
140_6,140,2024-07-16 04:33:47,investment
141_0,141,2024-07-15 15:35:01,investment
141_1,141,2024-07-15 20:57:52,investment
141_2,141,2024-07-21 18:23:32,savings
141_3,141,2024-07-19 00:32:56,investment
141_4,141,2024-07-15 11:00:58,personal loan
142_0,142,2024-07-21 00:46:49,personal loan
142_1,142,2024-07-15 08:52:54,insurance
142_2,142,2024-07-19 20:28:34,personal loan
142_3,142,2024-07-18 16:40:07,personal loan
142_4,142,2024-07-19 20:04:59,mortgage
142_5,142,2024-07-17 22:25:40,personal loan
142_6,142,2024-07-19 10:03:41,mortgage
143_0,143,2024-07-18 04:19:25,personal loan
143_1,143,2024-07-15 10:24:36,investment
144_0,144,2024-07-16 08:20:26,insurance
144_1,144,2024-07-19 00:58:23,mortgage
144_2,144,2024-07-19 01:12:53,mortgage
144_3,144,2024-07-18 09:51:37,insurance
144_4,144,2024-07-15 22:34:14,investment
144_5,144,2024-07-16 19:08:47,personal loan
145_0,145,2024-07-17 20:19:30,investment
145_1,145,2024-07-17 00:02:49,personal loan
145_2,145,2024-07-18 13:03:18,investment
145_3,145,2024-07-18 11:08:27,savings
145_4,145,2024-07-20 07:08:11,mortgage
146_0,146,2024-07-20 07:38:17,personal loan
146_1,146,2024-07-21 20:47:24,personal loan
146_2,146,2024-07-16 02:32:46,personal loan
146_3,146,2024-07-19 16:01:16,investment
146_4,146,2024-07-19 23:00:04,investment
147_0,147,2024-07-18 06:34:05,personal loan
147_1,147,2024-07-18 05:00:05,investment
147_2,147,2024-07-21 19:44:30,personal loan
147_3,147,2024-07-17 01:22:25,mortgage
148_0,148,2024-07-20 06:43:49,savings
149_0,149,2024-07-16 17:48:15,investment
149_1,149,2024-07-19 02:36:54,investment
149_2,149,2024-07-15 21:19:47,mortgage
150_0,150,2024-07-21 16:54:31,personal loan
150_1,150,2024-07-20 09:11:17,insurance
150_2,150,2024-07-17 03:19:32,investment
150_3,150,2024-07-19 12:19:26,investment
150_4,150,2024-07-19 17:16:51,investment
151_0,151,2024-07-18 09:52:46,insurance
152_0,152,2024-07-17 12:16:23,savings
152_1,152,2024-07-16 08:55:09,insurance
152_2,152,2024-07-21 09:53:27,insurance
153_0,153,2024-07-18 20:17:01,insurance
154_0,154,2024-07-20 10:48:11,savings
154_1,154,2024-07-20 19:57:39,personal loan
155_0,155,2024-07-20 04:25:38,mortgage
155_1,155,2024-07-20 04:27:16,mortgage
155_2,155,2024-07-20 16:44:54,personal loan
155_3,155,2024-07-20 00:01:21,investment
155_4,155,2024-07-16 12:48:11,savings
155_5,155,2024-07-18 09:51:09,personal loan
155_6,155,2024-07-19 12:25:51,savings
156_0,156,2024-07-20 18:45:59,insurance
156_1,156,2024-07-17 10:23:30,investment
156_2,156,2024-07-16 03:20:49,investment
156_3,156,2024-07-17 06:44:41,mortgage
158_0,158,2024-07-16 08:12:51,investment
158_1,158,2024-07-21 16:37:19,insurance
158_2,158,2024-07-19 06:41:47,savings
160_0,160,2024-07-16 20:03:22,investment
160_1,160,2024-07-15 07:28:32,investment
160_2,160,2024-07-16 11:22:52,savings
160_3,160,2024-07-17 12:46:04,savings
161_0,161,2024-07-16 13:57:21,mortgage
161_1,161,2024-07-20 15:10:01,investment
161_2,161,2024-07-20 02:48:39,personal loan
161_3,161,2024-07-18 10:35:04,personal loan
162_0,162,2024-07-21 03:00:18,personal loan
162_1,162,2024-07-18 16:06:44,insurance
164_0,164,2024-07-20 19:04:55,mortgage
164_1,164,2024-07-19 12:16:24,savings
165_0,165,2024-07-21 18:14:11,mortgage
165_1,165,2024-07-20 13:15:59,investment
165_2,165,2024-07-17 12:24:30,mortgage
165_3,165,2024-07-16 15:03:39,insurance
165_4,165,2024-07-16 03:15:07,savings
166_0,166,2024-07-16 20:19:25,savings
167_0,167,2024-07-17 15:51:50,savings
167_1,167,2024-07-16 20:13:27,savings
167_2,167,2024-07-20 07:46:06,personal loan
167_3,167,2024-07-21 16:35:31,insurance
167_4,167,2024-07-19 00:12:11,personal loan
167_5,167,2024-07-17 21:12:16,savings
167_6,167,2024-07-21 10:51:38,mortgage
168_0,168,2024-07-19 00:38:30,insurance
168_1,168,2024-07-15 15:35:22,savings
168_2,168,2024-07-18 18:07:23,personal loan
168_3,168,2024-07-15 11:52:39,savings
171_0,171,2024-07-19 07:13:36,mortgage
171_1,171,2024-07-17 05:14:09,personal loan
171_2,171,2024-07-21 02:51:36,savings
171_3,171,2024-07-20 12:26:13,personal loan
171_4,171,2024-07-16 10:14:09,insurance
171_5,171,2024-07-21 02:38:15,savings
171_6,171,2024-07-19 07:42:46,personal loan
172_0,172,2024-07-21 16:08:26,personal loan
172_1,172,2024-07-20 04:28:08,personal loan
172_2,172,2024-07-19 12:31:04,mortgage
172_3,172,2024-07-18 15:54:14,investment
172_4,172,2024-07-20 11:32:58,savings
173_0,173,2024-07-15 12:30:38,mortgage
173_1,173,2024-07-19 18:06:25,savings
173_2,173,2024-07-16 12:02:21,investment
173_3,173,2024-07-19 20:51:41,personal loan
174_0,174,2024-07-17 16:32:30,insurance
174_1,174,2024-07-20 01:04:47,savings
174_2,174,2024-07-19 19:11:31,investment
174_3,174,2024-07-21 13:47:11,personal loan
